Time,GrassPopulation,PrarieDogPopulation
1305.0,53.49256303910738,2.6151996227779932
1306.0,53.759214230238506,2.675272863686069
1307.0,54.0238059839951,2.7374079517784904
1308.0,54.28617751462458,2.8016781880099315
1309.0,54.54616172742066,2.868159363456769
1310.0,54.80358503154448,2.9369298093678475
1311.0,55.05826715279702,3.008070444023368
1312.0,55.310020947065176,3.0816648157955204
1313.0,55.55865221525225,3.1577991417439994
1314.0,55.803959520599456,3.2365623410148965
1315.0,56.04573400940769,3.3180460622426424
1316.0,56.28375923627977,3.402344704081582
1317.0,56.5178109951217,3.489555427916454
1318.0,56.747657157268065,3.5797781617195428
1319.0,56.97305751823154,3.673115593936736
1320.0,57.19376365471919,3.7696731561953065
1321.0,57.40951879370938,3.8695589935332855
1322.0,57.620057695542066,3.9728839207541626
1323.0,57.8251065531417,4.079761363411856
1324.0,58.02438290966577,4.190307281830104
1325.0,58.21759559705219,4.304640076458417
1326.0,58.40444469812458,4.422880472764482
1327.0,58.584621535104894,4.545151383761576
1328.0,58.75780868757641,4.671577748170555
1329.0,58.92368004313519,4.802286342120843
1330.0,59.08190088416298,4.937405562205559
1331.0,59.23212801434592,5.077065177624487
1332.0,59.374009928750354,5.221396049077623
1333.0,59.507187031443976,5.370529812014078
1334.0,59.63129190481614,5.5245985217994535
1335.0,59.74594963489957,5.68373425834276
1336.0,59.85077819712323,5.848068687725247
1337.0,59.94538890702714,6.017732578402428
1338.0,60.02938694053875,6.192855269611369
1339.0,60.102371928441265,6.373564089712901
1340.0,60.163938629649195,6.5599837223377495
1341.0,60.213677687839436,6.752235518391985
1342.0,60.25117647585833,6.950436752216171
1343.0,60.276020032129104,7.154699820489606
1344.0,60.28779209301079,7.365131382831749
1345.0,60.28607622470108,7.58183144348264
1346.0,60.27045705782208,7.804892373948021
1347.0,60.240521627272486,8.034397877077607
1348.0,60.195860819262116,8.270421893710516
1349.0,60.136070926659905,8.513027453773326
1350.0,60.06075531287584,8.762265474555587
1351.0,59.969526183456935,9.018173509815261
1352.0,59.86200646340299,9.280774454381355
1353.0,59.73783177689843,9.550075210019548
1354.0,59.59665252471258,9.826065319503277
1355.0,59.438136052946675,10.108715577079098
1356.0,59.26196890510871,10.397976624819776
1357.0,59.06785914768825,10.693777545706853
1358.0,58.85553875749816,10.996024465658069
1359.0,58.6247660570684,11.304599178092277
1360.0,58.37532818234452,11.61935780597954
1361.0,58.10704356488909,11.94012951762777
1362.0,57.819764408744675,12.266715313676471
1363.0,57.51337914013114,12.598886903866774
1364.0,57.187814806264505,12.936385693096007
1365.0,56.843039397847335,13.278921897003407
1366.0,56.479064068246096,13.626173807828932
1367.0,56.09594522109372,13.977787231496922
1368.0,55.693786437093266,14.333375116759129
1369.0,55.27274021020793,14.69251739674834
1370.0,54.83300946325867,15.054761062409652
1371.0,54.37484881326482,15.419620485962195
1372.0,53.898565557700415,15.786578010778257
1373.0,53.40452035423747,16.155084821836883
1374.0,52.893127568533544,16.5245621082139
1375.0,52.364855267209634,16.894402525920693
1376.0,51.82022483635597,17.263971965824915
1377.0,51.25981020968154,17.632611627416406
1378.0,50.68423669475541,17.999640394875108
1379.0,50.094179390622045,18.364357507323284
1380.0,49.49036119534004,18.72604551038459
1381.0,48.87355040760612,19.083973471322675
1382.0,48.24455793248018,19.437400435198047
1383.0,47.60423410720504,19.785579094777507
1384.0,46.953465169085895,20.127759642474224
